,Partita,Rt-5h,Rt-4h,Rt-3h,Rt-2h,Rt-1h,Classifica h,Rt-5a,Rt-4a,Rt-3a,Rt-2a,Rt-1a,Classifica a,MGf h,MGs h,MGf a,MGs a,SGf h,SGs h,SGf a,SGs a,Gf-5h,Gf-4h,Gf-3h,Gf-2h,Gf-1h,Gs-5h,Gs-4h,Gs-3h,Gs-2h,Gs-1h,Gf-5a,Gf-4a,Gf-3a,Gf-2a,Gf-1a,Gs-5a,Gs-4a,Gs-3a,Gs-2a,Gs-1a,yGf,yGs
361,Benevento-Juventus,0.0,0.0,0.0,0.0,2.0,14.0,1.0,1.0,2.0,1.0,2.0,4.0,1.375,2.5,2.0,0.875,0.9161253813129043,1.927248223318863,1.069044967649698,0.6408699444616557,2.0,1.0,1.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1 , 1
362,Atalanta-Verona,0.0,0.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,9.0,2.25,1.75,1.25,0.875,1.832250762625809,1.281739888923311,1.281739888923311,0.8345229603962802,1.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0 , 2
363,Lazio-Udinese,0.0,2.0,2.0,1.0,2.0,8.0,2.0,0.0,0.0,1.0,2.0,16.0,1.625,1.625,0.875,1.375,1.187734939165421,1.505940617307715,1.125991626459603,1.060660171779821,0.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1 , 3
364,Bologna-Crotone,0.0,0.0,2.0,0.0,2.0,12.0,1.0,0.0,0.0,1.0,0.0,20.0,1.625,1.75,0.75,2.375,1.597989808656935,1.035098339013531,0.7071067811865476,1.505940617307715,3.0,1.0,3.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1 , 0
365,Milan-Fiorentina,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,15.0,2.375,1.0,1.25,1.625,0.5175491695067657,1.069044967649698,1.281739888923311,1.302470180629319,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2 , 0
366,Cagliari-Spezia,2.0,2.0,0.0,2.0,0.0,11.0,1.0,1.0,0.0,2.0,1.0,13.0,1.75,2.125,1.375,1.875,1.388730149658827,1.457737973711325,1.060660171779821,1.726888200533798,3.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,2 , 2
367,Napoli-Roma,2.0,2.0,0.0,2.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,2.125,1.125,2.375,1.375,1.959409532049315,1.125991626459603,1.505940617307715,1.302470180629319,4.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,4 , 0
368,Torino-Sampdoria,0.0,1.0,0.0,1.0,0.0,18.0,2.0,2.0,1.0,0.0,0.0,10.0,1.75,2.5,1.5,1.625,1.164964745021435,1.603567451474546,1.195228609334394,1.060660171779821,2.0,3.0,3.0,0.0,2.0,3.0,3.0,4.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2 , 2
369,Genoa-Parma,1.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,1.0,1.0,0.0,17.0,0.875,2.0,1.0,2.0,1.356202681860537,1.851640199545103,0.9258200997725514,1.414213562373095,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,1 , 2
370,Spezia-Lazio,1.0,0.0,2.0,1.0,1.0,14.0,2.0,2.0,1.0,2.0,0.0,9.0,1.444444444444444,1.888888888888889,1.555555555555556,1.777777777777778,1.013793755049703,1.615893285805443,1.130388330520878,1.481365736219265,2.0,1.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,1 , 2
371,Juventus-Torino,1.0,2.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,18.0,1.888888888888889,0.8888888888888888,1.777777777777778,2.444444444444445,1.05409255338946,0.6009252125773316,1.092906420717,1.509230856356236,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,4.0,0.0,4.0,2.0,2 , 1
372,Inter-Bologna,2.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,10.0,2.555555555555555,1.444444444444444,1.555555555555556,1.555555555555556,1.509230856356236,1.013793755049703,1.509230856356236,1.130388330520878,2.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,3 , 1
373,Verona-Cagliari,1.0,2.0,1.0,0.0,2.0,7.0,2.0,0.0,2.0,0.0,1.0,12.0,1.333333333333333,0.7777777777777778,1.777777777777778,2.111111111111111,1.224744871391589,0.8333333333333334,1.301708279317776,1.364225461978742,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,1 , 1
374,Parma-Benevento,1.0,1.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,2.0,1.0,15.0,1.111111111111111,1.888888888888889,1.333333333333333,2.333333333333333,0.927960727138337,1.364225461978742,0.8660254037844386,1.870828693386971,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0 , 0
375,Roma-Sassuolo,1.0,2.0,2.0,2.0,0.0,6.0,1.0,2.0,1.0,2.0,0.0,4.0,2.111111111111111,1.666666666666667,2.222222222222222,1.333333333333333,1.615893285805443,1.5,1.641476300299351,1.322875655532295,3.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0 , 0
376,Crotone-Napoli,0.0,0.0,1.0,0.0,0.0,20.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,2.222222222222222,2.333333333333333,1.0,0.7071067811865476,1.481365736219265,1.936491673103709,1.118033988749895,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,0.0,0 , 4
377,Sampdoria-Milan,2.0,1.0,0.0,0.0,1.0,11.0,1.0,2.0,1.0,2.0,2.0,1.0,1.555555555555556,1.666666666666667,2.333333333333333,0.8888888888888888,1.130388330520878,1.0,0.5,1.05409255338946,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,1 , 2
378,Fiorentina-Genoa,2.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,19.0,1.111111111111111,1.666666666666667,0.8888888888888888,2.0,1.269295517643985,1.224744871391589,1.269295517643985,1.732050807568877,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1 , 1
379,Udinese-Atalanta,0.0,0.0,1.0,2.0,2.0,13.0,0.0,2.0,1.0,1.0,0.0,8.0,1.111111111111111,1.333333333333333,2.0,1.777777777777778,1.269295517643985,1.0,1.870828693386971,1.201850425154663,2.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1 , 1
380,Sassuolo-Benevento,2.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,14.0,2.0,1.2,1.2,2.1,1.699673171197595,1.316561177208767,0.9189365834726815,1.911950719959998,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1 , 0
381,Crotone-Spezia,0.0,1.0,0.0,0.0,0.0,20.0,0.0,2.0,1.0,1.0,0.0,15.0,0.6,2.4,1.4,1.9,0.6992058987801011,1.505545305418162,0.9660917830792959,1.523883926754995,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,4 , 1
382,Torino-Udinese,0.0,1.0,0.0,1.0,0.0,18.0,0.0,1.0,2.0,2.0,1.0,13.0,1.7,2.4,1.1,1.3,1.05934990547138,1.429840705968481,1.197218999737865,0.9486832980505138,3.0,0.0,2.0,2.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2 , 3
383,Lazio-Verona,2.0,1.0,2.0,0.0,2.0,7.0,2.0,1.0,0.0,2.0,1.0,8.0,1.6,1.7,1.3,0.8,1.07496769977314,1.418136492412176,1.159501808728406,0.7888106377466155,4.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1 , 2
384,Cagliari-Inter,0.0,2.0,0.0,1.0,1.0,11.0,1.0,1.0,2.0,2.0,2.0,3.0,1.7,2.0,2.6,1.4,1.251665557034572,1.333333333333333,1.429840705968481,0.9660917830792959,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1 , 3
385,Atalanta-Fiorentina,2.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,17.0,1.9,1.7,1.1,1.6,1.791957340762082,1.159501808728406,1.197218999737865,1.173787790777267,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,3 , 0
386,Bologna-Roma,2.0,0.0,2.0,2.0,0.0,10.0,2.0,2.0,2.0,0.0,1.0,6.0,1.5,1.7,1.9,1.5,1.433720877840438,1.159501808728406,1.66332999331662,1.509230856356236,3.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1 , 5
387,Napoli-Sampdoria,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0,2.5,0.9,1.5,1.7,1.90029237516523,1.100504934614612,1.080123449734643,0.9486832980505138,0.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2 , 1
388,Genoa-Juventus,1.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,2.0,1.0,2.0,4.0,0.9,1.9,1.9,0.9,1.197218999737865,1.66332999331662,0.9944289260117531,0.5676462121975467,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1 , 3
389,Milan-Parma,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,16.0,2.3,0.9,1.0,1.7,0.4830458915396479,0.9944289260117534,0.9428090415820634,1.418136492412176,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2 , 2
390,Udinese-Crotone,1.0,2.0,2.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,2.0,20.0,1.272727272727273,1.363636363636364,0.9090909090909091,2.272727272727273,1.272077756342677,0.9244162777371755,1.221027882936786,1.489356175728901,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0,0 , 0
391,Benevento-Lazio,0.0,2.0,1.0,1.0,0.0,15.0,1.0,2.0,0.0,2.0,0.0,9.0,1.090909090909091,2.0,1.545454545454545,1.727272727272727,0.9438798074485389,1.843908891458578,1.035725481354626,1.348399724926484,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1 , 1
392,Juventus-Atalanta,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,8.0,2.0,0.9090909090909091,2.0,1.545454545454545,1.0,0.5393598899705937,1.732050807568877,1.213559752433836,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1 , 1
393,Fiorentina-Sassuolo,1.0,0.0,0.0,1.0,0.0,17.0,1.0,2.0,0.0,1.0,2.0,5.0,1.0,1.727272727272727,1.909090909090909,1.090909090909091,1.183215956619923,1.190874392277296,1.640399064529449,1.300349603340998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1 , 1
394,Genoa-Milan,0.0,0.0,0.0,1.0,0.0,19.0,1.0,2.0,2.0,2.0,1.0,1.0,0.9090909090909091,2.0,2.272727272727273,1.0,1.136181803634036,1.61245154965971,0.4670993664969137,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2 , 2
395,Inter-Napoli,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.636363636363636,1.363636363636364,2.454545454545455,0.9090909090909091,1.361816968078109,0.9244162777371755,1.809068067466582,1.044465935734187,1.0,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,1 , 0
396,Parma-Cagliari,1.0,0.0,2.0,1.0,1.0,14.0,2.0,0.0,1.0,1.0,0.0,11.0,1.090909090909091,1.727272727272727,1.636363636363636,2.090909090909091,0.9438798074485389,1.348399724926484,1.206045378311055,1.300349603340998,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0 , 0
397,Spezia-Bologna,2.0,1.0,1.0,0.0,0.0,16.0,0.0,2.0,2.0,0.0,0.0,12.0,1.363636363636364,2.090909090909091,1.454545454545455,2.0,0.9244162777371754,1.578261413996139,1.368476259467906,1.483239697419133,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,2 , 2
398,Verona-Sampdoria,1.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,13.0,1.363636363636364,0.8181818181818182,1.454545454545455,1.727272727272727,1.12006493318265,0.7507571935295483,1.035725481354626,0.9045340337332909,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1 , 2
399,Roma-Torino,2.0,2.0,0.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,18.0,2.181818181818182,1.454545454545455,1.727272727272727,2.454545454545455,1.834021909257456,1.439696937805757,1.009049958219026,1.368476259467906,3.0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,2.0,2.0,3.0,3 , 1
400,Fiorentina-Verona,0.0,0.0,1.0,0.0,1.0,17.0,0.0,2.0,1.0,2.0,0.0,8.0,1.0,1.666666666666667,1.333333333333333,0.9166666666666666,1.128152149635532,1.154700538379251,1.07308673997732,0.7929614610987591,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1 , 1
401,Sampdoria-Crotone,0.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,1.0,20.0,1.5,1.666666666666667,0.8333333333333334,2.083333333333333,1.0,0.8876253645985945,1.19341628287971,1.56427928995103,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,3 , 1
402,Parma-Juventus,0.0,2.0,1.0,1.0,1.0,14.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.583333333333333,1.916666666666667,0.9166666666666666,0.9534625892455924,1.378954368902449,0.9962049198956219,0.5149286505444374,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0 , 4
403,Torino-Bologna,0.0,1.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,0.0,1.0,13.0,1.666666666666667,2.5,1.5,2.0,0.9847319278346619,1.314257481345542,1.314257481345542,1.414213562373095,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,1 , 1
404,Benevento-Genoa,2.0,1.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,18.0,1.083333333333333,1.916666666666667,1.0,2.0,0.90033663737852,1.781640374554423,1.128152149635532,1.537412229571615,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2 , 0
405,Cagliari-Udinese,0.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,2.0,1.0,10.0,1.5,1.916666666666667,1.166666666666667,1.25,1.243163121016122,1.378954368902449,1.267304464625848,0.9653072991634227,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1 , 1
406,Inter-Spezia,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,16.0,2.5,1.25,1.416666666666667,2.083333333333333,1.381698559415515,0.9653072991634227,0.90033663737852,1.505042031024886,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,2.0,2 , 1
407,Sassuolo-Milan,2.0,0.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.833333333333333,1.083333333333333,2.25,1.083333333333333,1.585922922197518,1.240112409372145,0.4522670168666454,0.996204919895622,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1 , 2
408,Atalanta-Roma,1.0,0.0,1.0,2.0,1.0,7.0,2.0,0.0,1.0,2.0,2.0,5.0,1.916666666666667,1.5,2.25,1.416666666666667,1.676486224400923,1.167748416242284,1.764549903980152,1.378954368902449,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,1.0,1.0,4 , 1
409,Lazio-Napoli,2.0,0.0,2.0,0.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0,3.0,1.5,1.666666666666667,2.25,0.9166666666666666,1.0,1.302677894557859,1.864744681524183,0.996204919895622,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2 , 0
410,Crotone-Parma,0.0,0.0,2.0,1.0,0.0,20.0,2.0,1.0,1.0,1.0,0.0,15.0,0.8461538461538461,2.153846153846154,0.9230769230769231,1.769230769230769,1.143543749793731,1.5191090506255,0.9540735874430286,1.480644350378474,0.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2 , 1
411,Juventus-Fiorentina,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,16.0,2.076923076923077,0.8461538461538461,1.0,1.615384615384615,1.115163550152956,0.554700196225229,1.080123449734643,1.12089707663561,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0 , 3
412,Verona-Inter,2.0,1.0,2.0,0.0,1.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,1.307692307692308,0.9230769230769231,2.461538461538462,1.230769230769231,1.031553471276484,0.75955452531275,1.330124343522352,0.9268086959962984,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1 , 2
413,Bologna-Atalanta,2.0,0.0,0.0,1.0,1.0,14.0,0.0,1.0,2.0,1.0,2.0,7.0,1.461538461538461,1.923076923076923,2.076923076923077,1.461538461538461,1.265924208854583,1.382120258970402,1.705947364444874,1.126601424298216,1.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,2 , 2
414,Milan-Lazio,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,8.0,2.230769230769231,1.076923076923077,1.538461538461539,1.538461538461539,0.4385290096535146,0.9540735874430286,0.9674179220468453,1.330124343522353,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3 , 2
415,Napoli-Torino,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,18.0,2.076923076923077,1.0,1.615384615384615,2.384615384615385,1.891275515868346,1.0,0.9607689228305227,1.325296290046213,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1 , 1
416,Roma-Cagliari,0.0,1.0,2.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,13.0,2.153846153846154,1.615384615384615,1.461538461538461,1.846153846153846,1.724632997005153,1.502135232397622,1.198289379030556,1.344504484072964,0.0,0.0,5.0,3.0,1.0,4.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3 , 2
417,Sampdoria-Sassuolo,1.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,2.0,1.0,0.0,6.0,1.615384615384615,1.615384615384615,1.769230769230769,1.153846153846154,1.043907845426784,0.869718492622904,1.535895295576609,1.214231845389905,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2 , 3
418,Spezia-Genoa,1.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,19.0,1.384615384615385,2.076923076923077,0.9230769230769231,2.0,0.869718492622904,1.441153384245784,1.115163550152956,1.471960144387974,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1 , 2
419,Udinese-Benevento,2.0,1.0,2.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,2.0,12.0,1.153846153846154,1.230769230769231,1.153846153846154,1.769230769230769,1.214231845389905,0.9268086959962984,0.898717034272917,1.786703022974913,3.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0 , 2
420,Inter-Crotone,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,19.0,2.428571428571428,1.214285714285714,0.9285714285714286,2.071428571428572,1.283881477532739,0.892582375303981,1.141138818110138,1.491735474296541,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,4.0,1.0,0.0,3.0,1.0,6 , 2
421,Atalanta-Sassuolo,1.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,0.0,2.0,5.0,2.071428571428572,1.5,1.857142857142857,1.214285714285714,1.639150141632299,1.091928428198338,1.511857892036909,1.188313053066368,1.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,5 , 1
422,Cagliari-Napoli,1.0,0.0,1.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,1.0,6.0,1.5,1.928571428571429,2.0,1.0,1.160238702230643,1.328057326976612,1.8397324220156,0.9607689228305228,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1 , 4
423,Fiorentina-Bologna,1.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,1.0,1.0,1.0,13.0,1.142857142857143,1.5,1.5,1.928571428571429,1.167320591199077,1.160238702230643,1.224744871391589,1.328057326976612,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,0 , 0
424,Genoa-Lazio,1.0,0.0,1.0,0.0,2.0,18.0,2.0,0.0,1.0,2.0,0.0,8.0,1.0,1.928571428571429,1.571428571428571,1.642857142857143,1.109400392450458,1.439245834257849,0.937614461876991,1.336306209562122,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,1 , 1
425,Parma-Torino,1.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,20.0,0.9285714285714286,1.785714285714286,1.571428571428571,2.285714285714286,0.9168747682531898,1.42389343964797,0.9376144618769909,1.325987088263592,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0 , 3
426,Roma-Sampdoria,1.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,11.0,2.214285714285714,1.642857142857143,1.642857142857143,1.714285714285714,1.672334684416758,1.446860944737466,1.008208072018627,0.9138735334633754,0.0,5.0,3.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1 , 0
427,Spezia-Verona,0.0,0.0,1.0,0.0,0.0,17.0,1.0,2.0,0.0,1.0,0.0,9.0,1.357142857142857,2.071428571428572,1.285714285714286,1.0,0.8418973861410953,1.384768001357057,0.9944903161976937,0.7844645405527362,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0 , 1
